,date,country,traveler_type,review,rating,scrape_date,sentiment_score,categories
3010,2016-10-15,,,"Оправдал 3 звезды Главное достоинство этого отеля-его расположение. От аэропорта-прямой путь без лишних метров пешком, до озера-5 минут прогулки. Пешеходные улочки с барами и ресторанами-за углом. Номер более чем скромный. Душевая кабина-поддон с занавеской. Гельдля душа-в мыльнице-дозаторе. Кровать для любителей жестких матрасов для хорошей осанки.Персонал негавязчив и вежлив. Никаких претензийк нему нет. Конечно лучше жить на верхнем этаже и окна во двор. Тогда тишина вам обеспечена, т.к.сама улица очень оживленная. Завтрак без изысков, до 10.30. Тосты, ветчина, джемики, хлопья, вареное яйцо. Кофе и чай. Сок апельсиновый. Из фруктов-яблоки и бананы. Прихватывали в друзьями парочку булок для кормления лебедей. ;) Для неприхотливых туристов, желающих остановиться на пару ночей-сносно. Именно остановиться на ночлег. И кстати, совсем забыла! С парковкой на улице в Женеве все не очень...рядом с отелем огромная подземная парковка. Постояльцам отеля хорошая скидка на этой парковке.Всем приятного отдыха!",,2024-03-15 22:46:38.927989,0.65,"{'location': 0.9, 'room': 0.5, 'shower': 0.4, 'bed': 0.6, 'staff': 0.8, 'noise': 0.7, 'breakfast': 0.6, 'parking': 0.8}"
3011,2016-10-15,Israel,,"Excellent location - friendly staff l'hotel est tres bien situe, en face de la gare de Cornavin, a deux pas des grands magasins et de la rue pietonne avec ses restaurants , a quelques minutes du lac..Le personnel est tres serviable. La chambre est propre et contient ce qu'il faut.Le petit dejeuner est servi dans le bar, c'est tres sympa",,2024-03-15 22:46:38.927989,0.85,"{'location': 0.95, 'staff': 0.9, 'room': 0.8, 'breakfast': 0.75}"
3012,2016-10-15,Germany,,"Good value for the price Very central location, service was friendly. I got a single room, although small but very clean and enough for a single night stay, also very good value for the price. The concierge is very friendly and helpful and suggested places to go and how to get there. The location was close to public transport for both the metro and the bus, pub next door providing breakfast and meals.",,2024-03-15 22:46:38.927989,0.85,"{'value for price': 0.9, 'location': 0.9, 'service': 0.8, 'room': 0.7, 'cleanliness': 0.9, 'concierge': 0.9, 'public transport': 0.8, 'food': 0.7}"
3013,2016-09-15,United Kingdom,,"excellent hotel excellent hotel very central to Geneva city centre,and right next to gare de cornavin,(main railway station,geneva),I don't know if it was the church across the road,but we asked for a quite room,and that is what we got,bliss full nights sleep,,this hotel is very reasonably priced,considering Geneva prices,also 5 mins down the road,is the coach station,where you can book excursions,such as Chamonix/mont blanc,etc,or the railway station,where you can book trips to Lausanne,and montreaux,and chateaux de chillon,of byrons prisoner of chillon,fame,and if timed right,the montreaux jazz festival, also lysin ,in Switzerland is well worth a visit,the breakfasts though,at the Astoria,which is paid seperatly,think 15 euros,per person,per day,is actuallyis actually in the pub next door,accessed through a side door between the hotel,and the pub,but was sueprisingly edible,and comprised both hot and cold meals,of English breakfast standards,both the hotel reception desk and the pub breakfast staff were English speakingwe were there 7 days,and will stay there again,when in geneva",,2024-03-15 22:46:38.927989,0.85,"{'location': 0.9, 'proximity to transport': 0.9, 'room quality': 0.8, 'price': 0.8, 'excursions': 0.85, 'breakfast': 0.7, 'staff': 0.8, 'return visit': 0.9}"
3014,2016-09-15,Italy,,Location eccellente Situato in una posizione eccellente in pieno centro di Ginevra. Buoni i servizi di pulizia. La colazione è abbondante anche se non c'è una vasta scelta. Nel complesso il  rapporto qualità/prezzo. Personale gentilissimo!,,2024-03-15 22:46:38.927989,0.85,"{'Location': 1.0, 'Cleaning services': 0.9, 'Breakfast': 0.7, 'Value for money': 0.8, 'Staff': 1.0}"
3015,2016-09-15,,,駅前のホテル コルナヴァン駅の向かいにあり、観光やビジネス等でどこへ行くにも便利な立地です。フロントスタッフは親切で、道案内などシンプルな英語でわかりやすく説明してくれました。チェックインの際、ジュネーブ市内の公共交通機関が乗り放題になるパスがもらえ、駅前から出ているバスやトラムを利用し、効率的に観光できました。客室には衛星テレビ、ミニバー、バスルーム、ヘアドライヤーが備わっています。朝食は併設のバーで取りました。,,2024-03-15 22:46:38.927989,0.85,"{'location': 0.9, 'staff': 0.8, 'language': 0.7, 'check-in': 0.85, 'public transportation': 0.9, 'room amenities': 0.8, 'breakfast': 0.8}"
3016,2016-09-15,The Netherlands,,Mwah Kamer erg klein. Bed was een twijfelaar met een kant tegen de muur. Hierdoor hadden wij wat moeite met slapen.Zaterdagavond om 22.00 start een keiharde band in het café eronder wat in vrijwel het hele hotel te horen is.Ontbijt was best beperkt.Kamers wel goed schoon en locatie zeer centraal!,,2024-03-15 22:46:38.927989,0.45,"{'Room Size': 0.2, 'Bed Comfort': 0.3, 'Noise Level': 0.1, 'Breakfast': 0.4, 'Cleanliness': 0.8, 'Location': 0.9}"
3017,2016-09-15,Australia,,Solid Very solid for a night or two. Friendly staff that helped out when we needed a kettle and a few other things. The breakfast was pretty good and the room was clean. Location is the best part. You are over the rode from the train station. Very central. Would 100% stay there again for the price.,,2024-03-15 22:46:38.927989,0.85,"{'Staff': 0.9, 'Amenities': 0.8, 'Breakfast': 0.8, 'Cleanliness': 0.9, 'Location': 1.0, 'Price': 0.9}"
3018,2016-09-15,United Kingdom,,"Two night stay This is a cheap hotel in the centre of Geneva, very close to the railway station and a short walk from the lake.Essentially you get what you pay, a small basic room which is adequate for a short stay.Breakfast is included and served in the pub downstairs. It's ok but nothing more.I might return if circumstances require.",,2024-03-15 22:46:38.927989,0.65,"{'Location': 0.9, 'Value for money': 0.7, 'Room': 0.6, 'Breakfast': 0.5, 'Possibility of return': 0.6}"
3019,2016-09-15,cagliari,,il lago vale il viaggio hotel ottima posizione colazione buona pulizia camera scadente iprezzi dei ristoranti-pizzerie troppo elevati. il cambio valuta é piu conveniente in albergo  vicino a piazza cornavin vi é una pizzeria con forno a legna,,2024-03-15 22:46:38.927989,0.65,"{'lake': 1.0, 'hotel location': 1.0, 'breakfast': 0.8, 'room cleanliness': 0.2, 'restaurant prices': 0.3, 'currency exchange': 0.9, 'nearby pizzeria': 0.7}"
3020,2016-09-15,横浜,,コルナヴァン駅前のリーズナブルなホテル ベストウエスタンとなっているようにチェーンホテルのスタンダードでリーズナブルというところです。　ホテル自体にはベストウエスタンの表示はありませんでした。　もしかするとチェーンを外れたのでしょうか。一人旅だったのでシングルルームを取りました。　狭かったけど清潔ではありました。一番はやはり駅のすぐ斜め前で便利な立地でしょう。　旧市街へは路面電車も利用して簡単に行けます。　翌朝モンブランへ行くツアーの集合がここから歩いて５分位のバスターミナルだったのでそれも便利でした。,,2024-03-15 22:46:38.927989,0.75,"{'hotel chain': 0.6, 'room cleanliness': 0.9, 'location': 0.95, 'public transportation': 0.8, 'room size': 0.5}"
3021,2016-09-15,Algeria,,J'adore Un Hotel que je fréquente depuis plus de 30 ans et je ne suis jamais déçue. Le personnel est très accueillant et sympathique. L'hôtel est très bien situé juste à côté de la gare Cornavin le petit déjeuner se compose d'un buffet assez copieux. J'y allais étant petite avec mes parents et j'y vais aujourd'hui avec mes enfants qui adorent aussi cet Hotel.,,2024-03-15 22:46:38.927989,0.9,"{'hotel': 0.9, 'staff': 0.85, 'location': 0.8, 'breakfast': 0.75, 'family friendly': 0.85}"
3022,2016-08-15,Italy,,Mix ideale di servizi e location con ottimo rapporto qualita-prezzo Albergo situato in posizione centrale di fianco a Rue di Mont Blanc e di fronte alla stazione ferroviaria di Cornavin. Con il pernottamento viene fornita una carta per utilizzare i mezzi pubblici illimitatamente durante il peiodo del soggiorno. La colazione è servita nell adiacente Britannia Pub. Ottimo rapporto qualità-prezzo.,,2024-03-15 22:46:38.927989,0.85,"{'location': 0.9, 'price': 0.8, 'public transportation': 0.85, 'breakfast': 0.8}"
3023,2016-08-15,United Kingdom,,"Pleasant Staff are friendly and welcoming, gave us free tram passes to use throughout the city and gave us maps/directions to nearby landmarks. Rooms were good for their price, air conditioned and relatively peaceful. Located very close to the centre of the city.",,2024-03-15 22:46:38.927989,0.85,"{'Staff': 0.9, 'Tram passes': 0.8, 'Directions': 0.8, 'Rooms': 0.7, 'Price': 0.7, 'Air conditioning': 0.7, 'Location': 0.9}"
3024,2016-08-15,Russia,,"Очень доброжелательный персонал Доброжелательны сотрудники от души - явно они не часть огромной отельной компании, где тренируют персонал до посинения и улыбаются они профессионально. Эти люди - просто хорошие люди. Отель выбран из-за близости к вокзалу, от которого очень быстро можно отчалить в аэропорт. Расположение более чем стратегически правильное. Любезный портье довёз багаж ...до вагона! Номера чистенькие, качество сна хорошее. Завтрак вполне съедобный.",,2024-03-15 22:46:38.927989,0.85,"{'staff': 0.9, 'hotel company': 0.7, 'location': 0.9, 'porter service': 0.9, 'room cleanliness': 0.8, 'sleep quality': 0.8, 'breakfast': 0.7}"
3025,2016-08-15,Italy,,"Visita a Ginevra Siamo scesi all astoria e abbiamo constatato che il rapporto qualità prezzo era davvero corretto la posizione è ottima e molto centrale la colazione abbondante e di buona qualità certamente da consigliare, una nota passeggiate a piedi perché è molto piacevole e si possono così scoprire angoli nascosti,",,2024-03-15 22:46:38.927989,0.85,"{'hotel': 0.85, 'location': 0.9, 'price': 0.8, 'breakfast': 0.9, 'walking experience': 0.85}"
3026,2016-08-15,New York,,"Simple but impressive Located at the heart of Geneva, about 3 minute walk from the main train station and so close to the lake, the hotel room is a 5 levels with very well kept and clean rooms. The lobby is welcoming with all sorts of papers and magazines. The desk people are polyglot and very helpful. The moment you get in they hand you a free pass for all the city transport means including boat tours. This is a free bee during your stay in Geneva. Breakfast is a real treat, with a combination of Swiss musli, a Brit corner with omelette, bacon and sausage. The coffee is not, repeat not the brackish coffee one may most of the times find at hotels, it is real roasted coffee beans. I would highly recommend this hotel,",,2024-03-15 22:46:38.927989,0.9,"{'location': 0.95, 'proximity to transport': 1.0, 'room quality': 0.9, 'lobby ambiance': 0.85, 'staff': 0.95, 'complimentary services': 1.0, 'breakfast': 0.95, 'coffee quality': 0.85}"
3027,2016-07-15,France,,"Bon hôtel Hôtel idéalement situé près de la gare de Genève, quartier animé mais chambres au calme.Très bon accueil, literie confortable, chambre avec espace correct.Le petit déjeuner se prend dans le pub attenant, visiblement le tout premier de Genève. Large choix, continental ou anglais, mais qualité des produits parfois limite (bacon très gras, jambon sous vide).Nous avions négocié un bon tarif sur Booking.com, 3 fois moins cher que le prix de la chambre annoncé dans celle-ci (425 CHF !).Bon rapport qualité-prix pour ce que nous avons effectivement payé.Vu sa situation, proche commerces et tous transports.Possibilité de dîner au pub attenant, qui sert des plats corrects à prix raisonnable (pour la Suisse !).",,2024-03-15 22:46:38.927989,0.75,"{'Location': 0.9, 'Room comfort': 0.8, 'Staff': 0.85, 'Breakfast': 0.6, 'Food Quality': 0.55, 'Price': 0.7, 'Nearby facilities': 0.9, 'Dining': 0.7}"
